"";"YEAR";"Litter_N_Min";"Litter_Ca_Min";"Litter_Mg_Min";"Litter_K_Min";"Litter_S_Min";"Litter_P_Min";"SOM_N_Min";"SOM_Ca_Min";"SOM_Mg_Min";"SOM_K_Min";"SOM_S_Min";"SOM_P_Min";"MB_NUP_SOM";"MB_CaUP_SOM";"MB_MgUP_SOM";"MB_KUP_SOM";"MB_SUP_SOM";"MB_PUP_SOM";"MB_NUP_DOC";"MB_CaUP_DOC";"MB_MgUP_DOC";"MB_KUP_DOC";"MB_SUP_DOC";"MB_PUP_DOC";"MB_NT";"MB_CaT";"MB_MgT";"MB_KT";"MB_ST";"MB_PT";"X";"Net_N_Minz";"Net_P_Minz";"Net_Ca_Minz";"Net_K_Minz";"Net_Mg_Minz";"Net_S_Minz"
"11";2015;47,5556898;23,6744349;11,2926944;25,3923649;5,1611825;6,8149101;306,4628746;0,0033838;0,0033838;0,0033838;12,4912368;4,4919689;102,7713609;0,0033838;0,0033838;0,0033838;0,089461;1,9376678;231,8768034;0,0435965;0,0435965;0,0435965;0,1997827;3,1284292;149,7190076;0,0465431;0,0465431;0,0465431;0,2884857;5,0654952;0;17,09984654;2,53286590306;9,471650888872;9,912184467156;2,734915677185;5,59531529396
"12";2016;48,2650271;23,5515621;11,3762338;25,9478434;5,1933937;6,9466306;305,5237531;0,0037488;0,0037488;0,0037488;12,4034719;4,4799127;102,7252722;0,0037488;0,0037488;0,0037488;0,0894238;1,9312082;231,9297666;0,0437837;0,0437837;0,0437837;0,2007147;3,1343539;149,8426839;0,0471084;0,0471084;0,0471084;0,2894524;5,0659553;0;17,060261904;2,56809105718;9,422479640672;10,12943496733;2,755263142645;5,57720597854
"13";2017;48,8919084;23,4777017;11,4562377;26,4257913;5,2251202;7,0619389;304,5952701;0,0041162;0,0041162;0,0041162;12,3181099;4,467866;102,6825749;0,0041162;0,0041162;0,0041162;0,0893893;1,9248218;231,8000136;0,0439535;0,0439535;0,0439535;0,2015596;3,1383317;149,7973028;0,0476571;0,0476571;0,0476571;0,2903265;5,0648472;0;17,036203086;2,59883925004;9,392958536944;10,31638029492;2,77475611722;5,5597395623
"14";2018;49,4561421;23,4423881;11,5336177;26,8434929;5,2565292;7,1643262;303,6770838;0,0044853;0,0044853;0,0044853;12,2347171;4,4558815;102,6430987;0,004482;0,004482;0,004482;0,0893567;1,9185258;231,881238;0,0441093;0,0441093;0,0441093;0,2023354;3,1425035;150,2531909;0,0481911;0,0481911;0,0481911;0,2911228;5,0628471;0;16,975278306;2,62554499074;9,378891740716;10,479776662522;2,793615168785;5,54282483454
"15";2019;49,9643911;23,4339573;11,6072069;27,2096971;5,286905;7,2555302;302,7770023;0,0048559;0,0048559;0,0048559;12,1531347;4,4440604;102,6067047;0,0046665;0,0046665;0,0046665;0,0893266;1,9123578;231,9463844;0,0442529;0,0442529;0,0442529;0,204113;3,1460189;151,189701;0,0486348;0,0486348;0,0486348;0,2924083;5,0605013;0;16,91130126;2,64904115549;9,375603985828;10,623043933098;2,811556196195;5,52583810002
"16";2020;50,4154893;23,4411581;11,6749475;27,5283378;5,3151655;7,3361084;301,8934212;0,0052267;0,0052267;0,0052267;12,0729426;4,4322862;102,5732581;0,0047966;0,0047966;0,0047966;0,0892986;1,9062718;231,6560877;0,0443846;0,0443846;0,0443846;0,2047708;3,1466513;151,3498991;0,0489599;0,0489599;0,0489599;0,2934448;5,056739;0;16,891395192;2,67015390001;9,378585600152;10,747719557302;2,82807866228;5,50897793838
"17";2021;50,815304;23,4573948;11,7363862;27,8053621;5,3409906;7,4072019;301,0176515;0,005596;0,005596;0,005596;11,9936398;4,4205078;102,5426365;0,0049245;0,0049245;0,0049245;0,0892727;1,9002447;231,4609575;0,0445056;0,0445056;0,0445056;0,2063019;3,1475636;151,3283544;0,049234;0,049234;0,049234;0,2946907;5,0518617;0;16,85207972;2,68824124717;9,385192128752;10,85612759845;2,84307168763;5,4913421171
"18";2022;51,1708986;23,4787775;11,7918386;28,0470832;5,3644348;7,470025;300,1511355;0,0059636;0,0059636;0,0059636;11,9152516;4,4087849;102,5146861;0,0049765;0,0049765;0,0049765;0,0892488;1,8942993;231,2270938;0,0446164;0,0446164;0,0446164;0,2079239;3,1475035;151,4495916;0,0494525;0,0494525;0,0494525;0,2960739;5,0463917;0;16,813291642;2,70408559208;9,393864374772;10,950736117792;2,85661180869;5,4732070575
"19";2023;51,4982313;23,5066308;11,843863;28,2642494;5,386584;7,5270938;299,2923461;0,0063295;0,0063295;0,0063295;11,8376641;4,3970401;102,4893052;0,0050123;0,0050123;0,0050123;0,0892267;1,8884034;230,8098153;0,0447208;0,0447208;0,0447208;0,2092033;3,1460606;151,1317444;0,0496184;0,0496184;0,0496184;0,2975608;5,0399789;0;16,797306694;2,71856930101;9,40513166202;11,035745999938;2,869319896685;5,45502336288
"20";2024;51,7927298;23,5341331;11,890284;28,4547519;5,4064014;7,5778447;298,4392814;0,0066926;0,0066926;0,0066926;11,7608908;4,3853242;102,4663949;0,0050482;0,0050482;0,0050482;0,0892064;1,8825741;230,6554387;0,0448177;0,0448177;0,0448177;0,2096916;3,145731;151,3107687;0,0497623;0,0497623;0,0497623;0,2984042;5,0333455;0;16,74072015;2,73076051763;9,41626016608;11,110332746264;2,880667220645;5,43660675236
"21";2025;52,0619633;23,5617445;11,9324741;28,6246627;5,4244644;7,623601;297,5978881;0,0070535;0,0070535;0,0070535;11,6851391;4,3736788;102,4458351;0,0050846;0,0050846;0,0050846;0,0891877;1,8768268;230,3289634;0,044909;0,044909;0,044909;0,2101507;3,1438228;151,4850071;0,0498958;0,0498958;0,0498958;0,2989645;5,0264184;0;16,70632432;2,7419156329;9,42743375564;11,176869879056;2,89098705073;5,41796456768
"22";2026;48,7103288;21,7949894;11,017437;26,3801541;5,0092934;7,1081285;297,0830335;0,0074112;0,0074112;0,0074112;11,6146439;4,3697737;102,4272983;0,0051212;0,0051212;0,0051212;0,0891705;1,8740227;263,4260729;0,0442915;0,0442915;0,0442915;0,2214568;5,0512553;259,4344539;0,0498253;0,0498253;0,0498253;0,3052237;5,8656258;0;11,531420516;1,99033254493;8,719779802916;10,299693190324;2,668824305935;5,2586352483
"23";2027;39,4213481;17,4374286;8,7225056;20,6602264;3,9695097;5,6999977;297,3763485;0,0077582;0,0077582;0,0077582;11,5472737;4,3754713;102,4049779;0,0051569;0,0051569;0,0051569;0,0891506;1,8745017;253,1239595;0,0423265;0,0423265;0,0423265;0,2116328;4,8878376;331,435217;0,0486343;0,0486343;0,0486343;0,3045377;6,5484899;0;11,714323194;1,60660944458;6,974370293828;8,064219803938;2,111603160765;4,90683128236
"24";2028;31,5833015;14,0320061;6,9315118;16,2021558;3,1579546;4,5322909;297,8514985;0,0080853;0,0080853;0,0080853;11,4804224;4,3817034;102,3717171;0,0051913;0,0051913;0,0051913;0,0891222;1,8748261;242,5686168;0,0405567;0,0405567;0,0405567;0,2027833;4,718561;343,7639522;0,0469899;0,0469899;0,0469899;0,2976602;6,6214862;0;12,161265648;1,29932569301;5,610453526372;6,322023206712;1,67681176922;4,62805134022
"25";2029;25,2645489;11,3684918;5,5331266;12,7270259;2,5242102;3,5977984;298,2861175;0,0083906;0,0083906;0,0083906;11,4140696;4,3875845;102,3261341;0,0052232;0,0052232;0,0052232;0,0890848;1,8748469;233,7411071;0,0390858;0,0390858;0,0390858;0,1954286;4,5745315;340,4000931;0,0454165;0,0454165;0,0454165;0,2900303;6,5319602;0;12,573338302;1,05634067858;4,543735365416;4,964011377086;1,33736595177;4,40595809472
"26";2030;20,2613996;9,2831266;4,4406311;10,0175886;2,0290046;2,8605646;298,6333514;0,008677;0,008677;0,008677;11,3482188;4,3929272;102,2692972;0,0052538;0,0052538;0,0052538;0,0890389;1,8745634;226,5794325;0,0378969;0,0378969;0,0378969;0,1894848;4,4515991;333,8447855;0,0440717;0,0440717;0,0440717;0,283232;6,4123896;0;12,92414459;0,86774616919;3,708595649092;3,905252394326;1,07219349216;4,22798899516
"27";2031;16,3280499;7,6483516;3,5864762;7,9046225;1,6417463;2,2822921;298,8946763;0,0089471;0,0089471;0,0089471;11,2828769;4,397747;102,2029083;0,0052823;0,0052823;0,0052823;0,0889858;1,8740147;220,7321672;0,0369449;0,0369449;0,0369449;0,184724;4,3465114;327,4531021;0,0429723;0,0429723;0,0429723;0,2775726;6,300378;0;13,22867826;0,72269352869;3,053932988888;3,079602725206;0,86488817512;4,08441168352
"28";2032;13,243475;6,3648027;2,9180462;6,2563189;1,3386081;1,8296597;299,0827944;0,0092035;0,0092035;0,0092035;11,2180507;4,402089;102,1286203;0,0053098;0,0053098;0,0053098;0,0889269;1,8732446;216,0700415;0,0361825;0,0361825;0,0361825;0,1809119;4,2422115;321,9641456;0,0420891;0,0420891;0,0420891;0,2729696;6,1956993;0;13,475871906;0,61615967084;2,539946226012;2,435547314102;0,70267388296;3,96766445614
"29";2033;10,8254825;5,3550782;2,3943562;4,9700079;1,101028;1,4755289;299,2110472;0,0094486;0,0094486;0,0094486;11,1537447;4,405967;102,0478468;0,0053362;0,0053362;0,0053362;0,0888632;1,8722921;212,3398732;0,0355699;0,0355699;0,0355699;0,177849;4,1502671;317,4485417;0,0413834;0,0413834;0,0413834;0,2692474;6,094679;0;13,67753191;0,53616155936;2,135632767244;1,932960782868;0,575599492445;3,87186173822
"30";2034;8,9287572;4,5588827;1,9834807;3,9657166;0,9145479;1,1983595;299,2910881;0,0096842;0,0096842;0,0096842;11,0899644;4,4094215;101,9617644;0,0053618;0,0053618;0,0053618;0,0887956;1,8711897;209,3412054;0,0350745;0,0350745;0,0350745;0,1753721;4,0744819;313,7839317;0,0408189;0,0408189;0,0408189;0,2662306;6,0066066;0;13,843009586;0,47486273127;1,816842414224;1,540588776774;0,47591387172;3,79242234812
"31";2035;7,4389495;3,9292442;1,6605502;3,1811524;0,7679052;0,9812358;299,3323173;0,009912;0,009912;0,009912;11,0267092;4,412516;101,8712812;0,0053864;0,0053864;0,0053864;0,0887246;1,8699633;206,9133345;0,0346705;0,0346705;0,0346705;0,1733528;4,0147143;310,8082925;0,0403656;0,0403656;0,0403656;0,2637695;5,9340414;0;13,980110522;0,42708791375;1,564761689132;1,234086887022;0,397579172685;3,72577646896
"32";2036;6,2665915;3,4295708;1,4061917;2,5677924;0,6523264;0,8109354;299,3422414;0,0101329;0,0101329;0,0101329;10,9636614;4,4153123;101,7771554;0,0054107;0,0054107;0,0054107;0,0886508;1,868634;204,9302493;0,034338;0,034338;0,034338;0,1704243;3,9657071;308,3734035;0,0399995;0,0399995;0,0399995;0,2610232;5,8750201;0;14,095001704;0,39038942382;1,364734357932;0,994491762554;0,33589184313;3,6694476581
"33";2037;5,3418565;3,0313542;1,2053143;2,087841;0,5609767;0,677143;299,3267163;0,0103481;0,0103481;0,0103481;10,9009582;4,4178615;101,6799799;0,0054344;0,0054344;0,0054344;0,088575;1,8672185;203,2933232;0,0340609;0,0340609;0,0340609;0,1690405;3,9248334;306,3605803;0,0397011;0,0397011;0,0397011;0,2589466;5,8260255;0;14,192534944;0,36240198967;1,205342367464;0,807032843636;0,287188244575;3,62050194464
"34";2038;4,6103023;2,7123843;1,0461607;1,7118571;0,4885319;0,5718177;299,2230731;0,0105578;0,0105578;0,0105578;10,838726;4,4202026;101,5802027;0,0054578;0,0054578;0,0054578;0,088497;1,8657289;194,0897789;0,033827;0,033827;0,033827;0,1678723;3,8912834;269,457533;0,0394557;0,0394557;0,0394557;0,2574147;5,7853033;0;15,36410351;0,34089821793;1,077689767476;0,660204097142;0,248613779075;3,57769902336
"35";2039;5,5916607;3,2223734;1,3272892;2,4419236;0,6154283;0,7268732;298,7866077;0,0107633;0,0107633;0,0107633;10,7764173;4,4223779;101,4783183;0,0054806;0,0054806;0,0054806;0,0884175;1,8641798;190,6110511;0,0339279;0,0339279;0,0339279;0,1683772;3,9123206;207,5334216;0,0393355;0,0393355;0,0393355;0,2565899;5,7654673;0;15,927410422;0,38307737585;1,282114918688;0,94568639382;0,31696748403;3,59824396904
"36";2040;9,2527904;4,8852946;2,220944;4,7111459;1,0196444;1,2785054;297,9954386;0,010968;0,010968;0,010968;10,7143682;4,4218821;101,3770761;0,0055037;0,0055037;0,0055037;0,0883386;1,8615247;194,3425077;0,034628;0,034628;0,034628;0,171876;2,8899221;174,0526172;0,039724;0,039724;0,039724;0,258329;5,3779887;0;15,806800982;0,87040113438;1,948348682296;1,832713237182;0,5340498762;3,70682099396
"37";2041;12,3565044;6,1724013;2,914529;6,4766831;1,3332946;1,737527;297,0909224;0,0111763;0,0111763;0,0111763;10,6527218;4,4156319;101,2797096;0,0055274;0,0055274;0,0055274;0,0882626;1,8566105;197,3901915;0,0352609;0,0352609;0,0352609;0,1750385;2,8149849;164,4908542;0,0403277;0,0403277;0,0403277;0,2611499;4,8690462;0;15,688012942;1,0338324878;2,463999400692;2,52283696153;0,70252251142;3,78659951474
"38";2042;15,2395454;7,3587351;3,5542674;8,1061968;1,6225779;2,1642363;296,1483737;0,0113893;0,0113893;0,0113893;10,5912918;4,407854;101,1870058;0,0055518;0,0055518;0,0055518;0,0881901;1,8511655;199,5452361;0,0358532;0,0358532;0,0358532;0,1773638;2,8171047;153,6969418;0,0409379;0,0409379;0,0409379;0,2637063;4,7258049;0;15,65797562;1,16291904032;2,939282526112;3,159795929242;0,857918740675;3,85890379154
"39";2043;18,6104415;8,7852823;4,3214316;10,0554573;1,9695602;2,6670742;295,1444663;0,0116069;0,0116069;0,0116069;10,5299409;4,3983871;101,0992538;0,005577;0,005577;0,005577;0,088121;1,8451161;201,0290995;0,0365527;0,0365527;0,0365527;0,179279;2,8395175;139,3639709;0,0416023;0,0416023;0,0416023;0,2657643;4,6916331;0;15,781613162;1,30877479486;3,51079245574;3,92172938627;1,04426087369;3,94986320526
"40";2044;22,8037051;10,5908804;5,2898367;12,5100751;2,4076592;3,2940917;294,0548162;0,0118301;0,0118301;0,0118301;10,4682948;4,3866461;101,0172329;0,0056028;0,0056028;0,0056028;0,0880566;1,8382605;202,058416;0,0374304;0,0374304;0,0374304;0,1815374;2,8408456;127,0678158;0,0423796;0,0423796;0,0423796;0,2678934;4,6828469;0;16,072014742;1,49891461434;4,234141652876;4,881179957304;1,27947265702;4,06982996196
"41";2045;28,0560832;12,8570219;6,5028151;15,5790117;2,9564915;4,080077;292,8852809;0,0120605;0,0120605;0,0120605;10,4063098;4,3724614;100,9424583;0,0056301;0,0056301;0,0056301;0,0879974;1,8305968;204,7914119;0,0385547;0,0385547;0,0385547;0,1871543;2,8845141;119,7128186;0,0433743;0,0433743;0,0433743;0,27165;4,6975751;0;16,260993308;1,72441712571;5,141962281052;6,08072329215;1,574069794745;4,2241124282
"42";2046;33,1361321;14,9971506;7,6485872;18,4784685;3,4749061;4,8403744;291,6936846;0,0123001;0,0123001;0,0123001;10,3443006;4,3575106;100,8766292;0,0056588;0,0056588;0,0056588;0,087945;1,8228052;208,2658739;0,0396836;0,0396836;0,0396836;0,1910075;2,941379;119,259276;0,0445025;0,0445025;0,0445025;0,2760738;4,7338538;0;16,318951992;1,9376399082;5,999283862996;7,2140052133;1,852333559285;4,36920066352
"43";2047;37,1697835;16,657085;8,5388927;20,7351784;3,8776729;5,4480051;290,5380421;0,0125495;0,0125495;0,0125495;10,2824493;4,3428617;100,8201557;0,0056889;0,0056889;0,0056889;0,0878997;1,8152965;210,9340467;0,0406171;0,0406171;0,0406171;0,1956721;2,9860813;121,8212873;0,045563;0,045563;0,045563;0,2803369;4,7736991;0;16,348329046;2,10744206935;6,664245013224;8,096066180584;2,068556040555;4,47700270206
"44";2048;40,3167713;17,9431655;9,2302647;22,491285;4,1903839;5,9266598;289,4290169;0,0128068;0,0128068;0,0128068;10,2218964;4,3285095;100,7722122;0,0057204;0,0057204;0,0057204;0,0878604;1,8080522;212,8618261;0,0413667;0,0413667;0,0413667;0,1994167;3,0196224;124,3598867;0,0464678;0,0464678;0,0464678;0,2844247;4,8065021;0;16,363754694;2,24084887493;7,179457340256;8,782476259598;2,23647435164;4,55664407016
"45";2049;42,7581414;18,9382091;9,7667377;23,857512;4,4329752;6,3014372;288,3605242;0,0130703;0,0130703;0,0130703;10,163622;4,3143792;100,7316316;0,0057532;0,0057532;0,0057532;0,0878266;1,8010266;214,1818867;0,0419617;0,0419617;0,0419617;0,2023917;3,0444639;126,1853346;0,0472107;0,0472107;0,0472107;0,2878751;4,8306025;0;16,371149046;2,34484786925;7,578098161452;9,316514082188;2,366783543215;4,6147822833
"46";2050;44,6495933;19,7067243;10,1826046;24,9200892;4,6209727;6,5941413;287,3270291;0,013338;0,013338;0,013338;10,1061551;4,3005531;100,6972971;0,0057866;0,0057866;0,0057866;0,0877977;1,7942324;215,269638;0,0424333;0,0424333;0,0424333;0,2047489;3,0641415;128,3740984;0,0478126;0,0478126;0,0478126;0,2906677;4,8477216;0;16,338977816;2,42512223313;7,88600659804;9,731880795022;2,467810435365;4,65587467534
"47";2051;46,1154914;20,2989556;10,5045812;25,7461955;4,7664697;6,82252;286,3291931;0,013609;0,013609;0,013609;10,0489549;4,2870185;100,668252;0,0058211;0,0058211;0,0058211;0,0877727;1,7876488;215,7289027;0,0428075;0,0428075;0,0428075;0,2066198;3,0771149;129,9346673;0,0482988;0,0482988;0,0482988;0,2928963;4,8588002;0;16,340209452;2,48764158892;8,123307855396;10,05483148706;2,546041765235;4,68358281888
"48";2052;47,2526515;20,7540372;10,7534735;26,388139;4,8788859;7,0006574;285,3558119;0,0138818;0,0138818;0,0138818;9,9919556;4,2736209;100,6436967;0,0058561;0,0058561;0,0058561;0,087751;1,781205;215,8555899;0,0431053;0,0431053;0,0431053;0,2081101;3,0855275;130,6250238;0,0486933;0,0486933;0,0486933;0,2946702;4,864429;0;16,34540229;2,53605612276;8,305676338412;10,30580878219;2,6065289625;4,70087168684
"49";2053;48,1358684;21,102436;10,9454834;26,8866769;4,9655578;7,1396133;284,4002045;0,0141554;0,0141554;0,0141554;9,9351381;4,2603547;100,6230142;0,0058919;0,0058919;0,0058919;0,0877319;1,7748878;215,8577431;0,0433441;0,0433441;0,0433441;0,2093042;3,0911832;131,1796137;0,0490154;0,0490154;0,0490154;0,2960844;4,8661387;0;16,334966172;2,57323065256;8,445314587948;10,500740736436;2,653205426835;4,71006017902
"50";2054;48,8234565;21,367887;11,0932341;27,2735532;5,0321982;7,2480301;283,4617854;0,0144291;0,0144291;0,0144291;9,8786753;4,2472613;100,6057053;0,0059282;0,0059282;0,0059282;0,0877155;1,7687053;215,7783823;0,0435364;0,0435364;0,0435364;0,2102672;3,0945265;131,8141061;0,0492816;0,0492816;0,0492816;0,2972178;4,8650892;0;16,310960344;2,60171688953;8,551729352572;10,652033457982;2,68913601874;4,71301437978
"51";2055;49,3639674;21,5688792;11,2065537;27,5734852;5,083257;7,332648;282,5408049;0,0147027;0,0147027;0,0147027;9,8226452;4,2343511;100,5913581;0,0059648;0,0059648;0,0059648;0,0877013;1,7626547;215,6423598;0,0436929;0,0436929;0,0436929;0,2110514;3,0959516;132,5544525;0,0495037;0,0495037;0,0495037;0,2981322;4,8618977;0;16,27673775;2,62348341075;8,63232591564;10,7693466551;2,716706808675;4,71116916648
"52";2056;49,790448;21,7197953;11,2930993;27,8057325;5,1221998;7,3987237;281,6377545;0,0149756;0,0149756;0,0149756;9,7671338;4,2216353;100,5796396;0,0060018;0,0060018;0,0060018;0,0876889;1,7567339;215,4373074;0,0438214;0,0438214;0,0438214;0,2116961;3,0963931;133,3453736;0,0496918;0,0496918;0,0496918;0,2988775;4,8572294;0;16,238725314;2,63987223923;8,69286492162;10,860207161966;2,737776813175;4,7056505825
"53";2057;50,1281085;21,8318485;11,3588297;27,9852958;5,1517255;7,4503527;280,7513723;0,0152474;0,0152474;0,0152474;9,7120135;4,2090779;100,5702843;0,0060392;0,0060392;0,0060392;0,0876785;1,7509252;215,088851;0,0439284;0,0439284;0,0439284;0,2122331;3,0947689;133,8331375;0,0498537;0,0498537;0,0498537;0,2994907;4,8511065;0;16,210688172;2,65247572849;8,7378374073;10,930477254504;2,753792641535;4,69727279154
"54";2058;50,3958113;21,9137669;11,4083888;28,1238484;5,1739359;7,4907242;279,8778657;0,0155178;0,0155178;0,0155178;9,6573585;4,1966272;100,5630724;0,0060772;0,0060772;0,0060772;0,0876692;1,7452048;214,6510391;0,0440187;0,0440187;0,0440187;0,2126866;3,0922517;134,0995107;0,0499952;0,0499952;0,0499952;0,3000022;4,8436554;0;16,187169306;2,66190237709;8,77073920216;10,98471896555;2,765881754095;4,68672566068
"55";2059;50,6082294;21,9723434;11,4453948;28,2304963;5,1904678;7,5223255;279,0146857;0,0157869;0,0157869;0,0157869;9,60319;4,1842625;100,5578319;0,006115;0,006115;0,006115;0,0876618;1,7395612;214,0604535;0,044096;0,044096;0,044096;0,2130754;3,0885273;134,0601578;0,0501207;0,0501207;0,0501207;0,300435;4,8351322;0;16,178744624;2,66901339879;8,794291186068;11,026491151456;2,774922679385;4,67453471744
"56";2060;50,7770874;22,0128659;11,4726589;28,3123259;5,2025945;7,5470887;278,1597928;0,0160542;0,0160542;0,0160542;9,5495324;4,1719925;100,5544105;0,0061533;0,0061533;0,0061533;0,0876556;1,7339958;213,5654449;0,0441635;0,0441635;0,0441635;0,213414;3,0853129;134,2177039;0,0502344;0,0502344;0,0502344;0,3008074;4,8262144;0;16,152000942;2,67387804251;8,810611055016;11,058563006268;2,78159778028;4,66111135574
"57";2061;50,9116451;22,0394471;11,4923724;28,3748473;5,2113094;7,5665222;277,3144408;0,0163202;0,0163202;0,0163202;9,4964392;4,1598037;100,5526873;0,0061917;0,0061917;0,0061917;0,0876504;1,7285004;212,9209975;0,0442228;0,0442228;0,0442228;0,2137144;3,0807491;134,1545077;0,0503386;0,0503386;0,0503386;0,301133;4,8168597;0;16,142712376;2,67753513496;8,82134657382;11,083088438806;2,78643938489;4,64678736452
"58";2062;51,0191082;22,0552954;11,506243;28,4223578;5,2173837;7,5818018;276,478078;0,0165839;0,0165839;0,0165839;9,443941;4,1477489;100,5525571;0,0062302;0,0062302;0,0062302;0,0876465;1,7230943;212,5348387;0,0442767;0,0442767;0,0442767;0,2139847;3,0793421;134,714694;0,0504357;0,0504357;0,0504357;0,301423;4,808399;0;16,09472865;2,67896960342;8,827782017976;11,1017461217;2,78986162611;4,631817204
