"";"YEAR";"N_UP";"Ca_UP";"Mg_UP";"K_UP";"S_UP";"P_UP";"N_LF";"Ca_LF";"Mg_LF";"K_LF";"S_LF";"P_LF";"N_Minz";"Ca_Minz";"Mg_Minz";"K_Minz";"S_Minz";"P_Minz";"N_SOMZ";"Ca_SOMZ";"Mg_SOMZ";"K_SOMZ";"S_SOMZ";"P_SOMZ";"N_MinSUM";"P_MinSUM";"S_MinSUM"
"11";2015;35,4126053;20,4310093;4,8118896;23,5375938;6,6460595;4,7726612;21,4750423;8,1437626;2,6252332;10,6170197;1,5694464;3,3019245;7,0432115;9,4882803;2,744704;9,9280424;1,6564895;3,1745491;25,0429649;-0,0135258;-0,0082026;-0,0131951;4,4165597;3,4334531;32,0861764;6,6080022;6,0730492
"12";2016;35,302227;20,2616768;4,8103008;23,5420399;6,7542372;4,7746401;21,6711979;8,2101068;2,646621;10,7035122;1,5822324;3,3288238;7,1413541;9,4390316;2,7650049;10,1452141;1,6668264;3,2320783;24,8652039;-0,0136214;-0,0082606;-0,0132884;4,4465456;3,4302638;32,006558;6,6623421;6,113372
"13";2017;35,3584747;20,2891464;4,8286657;23,6229115;6,4753342;4,7967958;21,818325;8,2764502;2,6680083;10,7900047;1,5950178;3,3557231;7,2299161;9,4094381;2,7844532;10,3320932;1,6770103;3,2821741;24,783287;-0,0137069;-0,0083125;-0,0133719;4,2697501;3,4474967;32,0132031;6,7296708;5,9467604
"14";2018;35,0794373;18,9266319;4,7980461;23,4999943;6,1673837;4,7716131;21,9739532;8,3427916;2,6893945;10,8764944;1,6078032;3,382622;7,309123;9,3952808;2,8032603;10,4954014;1,6870906;3,3264954;24,4935894;-0,0137509;-0,0083391;-0,0134147;4,1027637;3,418596;31,8027124;6,7450914;5,7898543
"15";2019;34,7756844;18,4310551;4,6995521;23,3636875;5,9399176;4,7441907;22,0925884;8,3925495;2,705435;10,9413662;1,6173929;3,4027967;7,3804088;9,3919096;2,8211496;10,6385937;1,6968415;3,3657758;24,1317253;-0,013756;-0,0083422;-0,0134198;3,9856441;3,3875926;31,5121341;6,7533684;5,6824856
"16";2020;34,8727493;18,343811;4,615139;23,1557426;5,8845415;4,7708292;22,2130947;8,4423103;2,7214761;11,006237;1,6269822;3,4229722;7,4440527;9,3947878;2,8376107;10,7631598;1,7059094;3,4002163;24,0545483;-0,013746;-0,0083362;-0,01341;3,9179809;3,4106607;31,498601;6,810877;5,6238903
"17";2021;34,7725525;18,222187;4,6114979;22,7036514;5,8712559;4,7641029;22,2857704;8,4754791;2,7321682;11,0494814;1,6333746;3,4364219;7,5006423;9,4012823;2,85254;10,871459;1,7141958;3,4303458;23,9174633;-0,0137172;-0,0083187;-0,0133819;3,8752966;3,401273;31,4181056;6,8316188;5,5894924
"18";2022;34,6595726;18,0553284;4,6078534;22,7055473;5,8249354;4,7613401;22,400219;8,525239;2,748208;11,1143513;1,6429636;3,4565966;7,5505447;9,4098206;2,8660073;10,9659224;1,7217137;3,4567587;23,7525616;-0,0136699;-0,00829;-0,0133358;3,8268595;3,3957872;31,3031063;6,8525459;5,5485732
"19";2023;34,7567711;18,0839634;4,6228175;22,7805462;5,8414202;4,7885013;22,475111;8,5584106;2,7589006;11,1575937;1,6493561;3,470046;7,5960016;9,4209881;2,8786528;11,0508375;1,7288232;3,4806626;23,741909;-0,0136152;-0,0082568;-0,0132824;3,7909236;3,4202609;31,3379106;6,9009235;5,5197468
"20";2024;34,4781189;17,924942;4,6045909;22,7052517;5,7665744;4,7610784;22,5532169;8,5915842;2,7695947;11,2008429;1,6557494;3,4834964;7,6365442;9,4320364;2,8899429;11,1253519;1,7351882;3,5016987;23,5012341;-0,0135566;-0,0082213;-0,0132252;3,7384686;3,391098;31,1377783;6,8927967;5,4736568
"21";2025;34,4179077;17,8092728;4,5990658;22,6889458;5,706531;4,7678022;22,6337376;8,624753;2,7802873;11,2440882;1,6621416;3,4969451;7,6733537;9,4431181;2,9002001;11,1917992;1,7409878;3,5205126;23,3567677;-0,0134954;-0,0081842;-0,0131655;3,6814516;3,395658;31,0301214;6,9161706;5,4224394
"22";2026;0;0;0;0;0;0;0;0;0;0;0;0;7,2027068;8,7350149;2,6777935;10,3142099;1,6077348;3,2459595;0,6960785;-0,0133478;-0,0080947;-0,0130215;3,2342947;-0,4949944;7,8987853;2,7509651;4,8420295
"23";2027;0;0;0;0;0;0;0;0;0;0;0;0;5,89959;6,9885874;2,1200094;8,0778141;1,2740157;2,5489938;-5,9174356;-0,0127226;-0,0077156;-0,0124116;3,2166138;-0,7354997;-0,0178456000000002;1,8134941;4,4906295
"24";2028;0;0,0049906;0,0023961;0,0228004;0;0;0;0;0;0;0;0;4,798563;5,6237597;1,6847076;6,3347788;1,0135469;2,0056136;-6,5673957;-0,0119114;-0,0072236;-0,0116202;3,2002287;-0,7760544;-1,7688327;1,2295592;4,2137756
"25";2029;0;0,0104164;0,005001;0,0475888;0;0;0;0;0;0;0;0;3,9092188;4,556273;1,3448291;4,9760599;0,8101463;1,5818748;-5,7166667;-0,0111403;-0,0067559;-0,0108679;3,1840014;-0,7652012;-1,8074479;0,8166736;3,9941477
"26";2030;0;0,0158421;0,007606;0,0723772;0;0;0;0;0;0;0;0;3,2032254;3,7204983;1,0792973;3,9167135;0,6512097;1,2513385;-4,6387534;-0,0104756;-0,0063529;-0,0102196;3,1675737;-0,7442367;-1,435528;0,5071018;3,8187834
"27";2031;0;0,0212679;0,010211;0,0971657;0;0;0;0;0;0;0;0;2,646374;3,0653114;0,8716944;3,0905783;0,5269192;0,9934103;-3,6553471;-0,0099231;-0,0060178;-0,0096806;3,1508729;-0,7237856;-1,0089731;0,2696247;3,6777921
"28";2032;0;0,0266936;0,0128159;0,1219541;0;0;0;0;0;0;0;0;2,2078924;2,5508904;0,7092323;2,4461181;0,4296266;0,7920493;-2,8303654;-0,0094689;-0,0057423;-0,0092374;3,1339905;-0,7043304;-0,622473;0,0877188999999999;3,5636171
"29";2033;0;0,0520818;0,0250051;0,2379441;0;0;0;0;0;0;0;0;1,8624187;2,1462116;0,5819492;1,9431915;0,3533753;0,6347603;-2,1649096;-0,0090952;-0,0055157;-0,0088729;3,1171515;-0,6867409;-0,3024909;-0,0519805999999999;3,4705268
"30";2034;0;0,0948062;0,0455177;0,4331375;0;0;0;0;0;0;0;0;1,5897194;1,8271122;0,4820857;1,5505301;0,2935244;0,5118105;-1,6292925;-0,0087859;-0,0053282;-0,0085712;3,0998673;-0,671158;-0,0395731000000001;-0,1593475;3,3933917
"31";2035;0;0,1700818;0,0816584;0,7770458;1,1629239;0;0;0;0;0;0;0;1,3738732;1,5747651;0,4035973;1,2437783;0,2464594;0,4156185;-1,1952955;-0,0085274;-0,0051714;-0,0083189;3,0827696;-0,6587436;0,1785777;-0,2431251;3,329229
"32";2036;0;1,4133847;0,1295876;1,2331311;2,6635914;0;0;0;0;0;0;0;1,2024209;1,3745054;0,3417753;1,0039644;0,2093643;0,3402789;-0,8374716;-0,0083087;-0,0050388;-0,0081056;3,0656722;-0,6490396;0,3649493;-0,3087607;3,2750365
"33";2037;0,8576986;11,8439522;0,1859186;1,7691653;2,7674892;0;0;0;0;0;0;0;1,0656388;1,2149076;0,292952;0,8163114;0,1800457;0,2811916;-0,5419621;-0,0081213;-0,0049251;-0,0079228;3,0485797;-0,6410179;0,5236767;-0,3598263;3,2286254
"34";2038;12,8931484;13,9320669;0,3992653;2,3541627;2,8095968;0;0;0;0;0;0;0;0,9559434;1,0870706;0,2542696;0,6693078;0,1567944;0,2347736;4,3089809;-0,0079584;-0,0048263;-0,0077639;3,0315344;-0,634674;5,2649243;-0,3999004;3,1883288
"35";2039;23,8253765;19,3668385;2,7992659;10,7343903;3,6313267;0;9,8479881;3,7;1,192737;4,823689;0,7130554;1,5001823;1,0862569;1,2914639;0,3225978;0,9547513;0,1975218;0,322872;14,6182499;-0,0078509;-0,0047611;-0,007659;3,020946;-0,6331152;15,7045068;-0,3102432;3,2184678
"36";2040;24,6771317;20,4212132;3,1352351;14,4127378;3,7527578;2,8579662;9,8479853;3,6999989;1,1927366;4,8236876;0,7130551;1,5001817;1,5923026;1,9579293;0,5398006;1,8419784;0,327255;0,5981491;18,9486046;-0,0079622;-0,0048286;-0,0077675;3,0074258;1,4641789;20,5409072;2,062328;3,3346808
"37";2041;25,3250923;20,9743214;3,2677712;15,2891216;3,9306848;3,1927269;9,8479891;3,6999996;1,1927372;4,823689;0,7130554;1,5001823;2,0209329;2,4737754;0,7083763;2,5322738;0,427921;0,8121998;19,7599621;-0,0081637;-0,0049508;-0,0079641;2,9955413;1,9000376;21,780895;2,7122374;3,4234623
"38";2042;28,233614;22,3327541;3,6710835;17,1630306;4,3264294;3,6321073;12,2660065;4,6249986;1,4909214;6,0296111;0,8913193;1,8752276;2,4193797;2,949235;0,8638649;3,1693854;0,5207664;1,0097299;21,9437389;-0,0083652;-0,005073;-0,0081607;3,0023086;2,3790455;24,3631186;3,3887754;3,523075
"39";2043;30,4902744;23,0441151;4,0094628;18,6825027;4,6932821;4,0255346;14,7013569;5,5499988;1,7891055;7,2355318;1,0695832;2,2502728;2,8868382;3,5209661;1,0503241;3,9315131;0,6321303;1,2461571;23,9904652;-0,0085876;-0,0052079;-0,0083776;3,0218928;2,7775249;26,8773034;4,023682;3,6540231
"40";2044;34,2486305;24,499609;4,6108866;21,1736221;5,2671103;4,774168;19,5872154;7,4000001;2,3854747;9,6473751;1,4261113;3,0003636;3,4697807;4,2446132;1,2856951;4,8912272;0,7727382;1,5440509;26,8366261;-0,0088556;-0,0053704;-0,0086392;3,0821624;3,5102193;30,3064068;5,0542702;3,8549006
"41";2045;35,9645805;25,3012066;4,9776759;22,7267666;5,6837735;5,2236252;22,458519;8,5100012;2,7432957;11,0944805;1,6400275;3,450418;4,2018247;5,1528378;1,5805093;6,0911283;0,9488861;1,9166597;28,1729488;-0,0092136;-0,0055875;-0,0089884;3,136425;3,9456987;32,3747735;5,8623584;4,0853111
"42";2046;35,9435005;24,8871613;4,9893208;22,8980312;5,9164777;5,2163029;22,3538952;8,5100012;2,7432957;11,0944843;1,6400275;3,4504182;4,9110661;6,0105581;1,8589891;7,2247696;1,1152716;2,2686765;27,874733;-0,0096245;-0,0058367;-0,0093892;3,1537473;3,9198084;32,7857991;6,1884849;4,2690189
"43";2047;35,8824921;22,0713902;4,9925432;23,0736942;6,0858512;5,193028;22,2589626;8,5100012;2,7432954;11,0944862;1,6400275;3,4504194;5,4756341;6,675827;2,0753782;8,1071053;1,2445391;2,5425506;27,2715244;-0,0100014;-0,0060653;-0,0097569;3,161103;3,8776772;32,7471585;6,4202278;4,4056421
"44";2048;35,8622856;20,6178246;5,0092063;23,3085766;5,5969763;5,1806984;22,1927929;8,5099993;2,7432952;11,0944843;1,6400274;3,4504194;5,9164324;7,1912632;2,2434165;8,7937136;1,3449038;2,755568;26,7387791;-0,0103075;-0,0062509;-0,0100555;2,9471087;3,8499143;32,6552115;6,6054823;4,2920125
"45";2049;35,9083061;20,4398365;5,0303559;23,5659256;5,1584687;5,1731138;22,1508617;8,5100002;2,7432954;11,0944834;1,6400274;3,4504187;6,258606;7,5900559;2,373806;9,3278837;1,4227637;2,9211893;26,3568115;-0,010541;-0,0063925;-0,0102833;2,8904741;3,8298938;32,6154175;6,7510831;4,3132378
"46";2050;35,5530014;20,1413708;4,908751;23,5353088;5,2478342;5,1087036;22,1236553;8,5099993;2,7432954;11,0944805;1,640027;3,4504189;6,5239697;7,8980622;2,4748826;9,7433319;1,4831014;3,0499001;25,759882;-0,0107116;-0,006496;-0,0104498;2,8736346;3,7560279;32,2838517;6,805928;4,356736
"47";2051;35,5190964;20,0666142;4,8110046;23,6769848;5,3851461;5,0947318;22,117157;8,5100002;2,743295;11,0944805;1,6400274;3,4504187;6,730063;8,135417;2,5531385;10,0663242;1,5297989;3,149869;25,4164181;-0,010831;-0,0065684;-0,0105662;2,8610134;3,7339363;32,1464811;6,8838053;4,3908123
"48";2052;35,5429115;20,0243073;4,8122196;23,8468246;5,530478;5,0893893;22,1177788;8,5100012;2,7432945;11,0944834;1,6400275;3,4504189;6,8911839;8,3178062;2,613632;10,3173141;1,5658786;3,2274568;25,2160168;-0,0109098;-0,0066162;-0,0106431;2,8516779;3,7221842;32,1072007;6,949641;4,4175565
"49";2053;35,4386749;20,0093555;4,8201842;23,2139072;5,6713238;5,0689535;22,1175518;8,510004;2,7432954;11,0944901;1,6400278;3,4504209;7,0174212;8,4574356;2,6602998;10,5122337;1,5936962;3,2876189;24,9767437;-0,010957;-0,0066448;-0,0106891;2,8441982;3,6969135;31,9941649;6,9845324;4,4378944
"50";2054;35,2754822;19,8431263;4,812057;23,2243252;5,7442455;5,0381665;22,1168842;8,5100012;2,743295;11,0944834;1,640027;3,4504182;7,1164761;8,5638227;2,6962101;10,6634951;1,6150843;3,3342166;24,7067471;-0,0109793;-0,0066583;-0,010711;2,8352787;3,6624105;31,8232232;6,9966271;4,450363
"51";2055;35,0525436;19,7083054;4,7997451;23,2342262;5,7802563;5,0073829;22,1161442;8,5100012;2,7432954;11,0944862;1,6400274;3,4504178;7,1943164;8,6443768;2,7237532;10,7807646;1,6314716;3,3702509;24,4036884;-0,0109829;-0,0066605;-0,0107144;2,8208308;3,6286693;31,5980048;6,9989202;4,4523024
"52";2056;34,8096771;19,4575157;4,7797499;23,2072124;5,7990603;4,9678922;22,1150036;8,5100012;2,7432952;11,0944834;1,640027;3,450418;7,2556167;8,7048626;2,7447884;10,8715715;1,6439701;3,3980665;24,0909481;-0,0109716;-0,0066537;-0,0107035;2,8070235;3,5867727;31,3465648;6,9848392;4,4509936
"53";2057;34,6791267;19,212862;4,7486758;23,1171494;5,8150492;4,9496984;22,113718;8,5100012;2,7432954;11,0944834;1,6400273;3,4504182;7,3039851;8,7497702;2,7607636;10,9417772;1,6534467;3,419486;23,8745842;-0,0109493;-0,0066401;-0,0106817;2,7936709;3,5665753;31,1785693;6,9860613;4,4471176
"54";2058;34,5464478;19,0601463;4,7326832;23,0879898;5,8208036;4,9315033;22,1158409;8,5100021;2,7432952;11,0944862;1,6400273;3,4504189;7,3422976;8,7826014;2,7728093;10,9959497;1,6605752;3,4359288;23,6868401;-0,0109184;-0,0066214;-0,0106515;2,7783763;3,546715;31,0291377;6,9826438;4,4389515
"55";2059;34,5015411;18,8868427;4,7112741;23,0309849;5,8469076;4,921154;22,1193066;8,5100012;2,743295;11,0944862;1,6400275;3,4504182;7,3730121;8,806077;2,7818029;11,0376463;1,6658808;3,4485035;23,5786095;-0,0108811;-0,0065987;-0,0105815;2,7646554;3,5350554;30,9516216;6,9835589;4,4305362
"56";2060;34,2931786;18,7135429;4,6958327;23,0015049;5,8242688;4,8962336;22,1219406;8,5100012;2,7432954;11,0944862;1,6400276;3,4504182;7,3977942;8,8223181;2,78843;11,0696402;1,669773;3,4580677;23,3679543;-0,0108388;-0,0065731;-0,0104231;2,7460079;3,5090737;30,7657485;6,9671414;4,4157809
"57";2061;34,2506218;18,6409798;4,6914525;23,014307;5,836072;4,891489;22,1237774;8,5099983;2,7432942;11,0944843;1,6400273;3,4504178;7,4179077;8,8329716;2,7932212;11,0940857;1,6725699;3,4652929;23,2651997;-0,010793;-0,0065453;-0,0103205;2,7313545;3,5034418;30,6831074;6,9687347;4,4039244
"58";2062;33,8559341;18,352951;4,6501479;22,8143959;5,7582283;4,8394098;22,1250229;8,5100002;2,7432952;11,0944881;1,6400278;3,4504189;7,4343162;8,8393211;2,796593;11,1126633;1,6745194;3,4707046;22,9196987;-0,0107445;-0,0065159;-0,0102541;2,704735;3,4510725;30,3540149;6,9217771;4,3792544
"59";2063;33,4593353;17,9988689;4,6043158;22,4891148;5,6351204;4,7918129;22,1257324;8,5100002;2,7432957;11,0944901;1,6400282;3,4504201;7,4477835;8,8423691;2,7988667;11,1266823;1,675815;3,4747071;22,5194283;-0,0106941;-0,0064853;-0,0100025;2,6736195;3,4030025;29,9672118;6,8777096;4,3494345
"60";2064;33,4856339;17,8860626;4,5843997;22,5338364;5,6002769;4,7982736;22,1263638;8,5099964;2,7432942;11,0944881;1,6400275;3,450418;7,4589171;8,8428888;2,8002949;11,1371632;1,6766057;3,477618;22,4380131;-0,0106425;-0,006454;-0,0097346;2,6503909;3,4087269;29,8969302;6,8863449;4,3269966
"61";2065;29,977129;17,2624416;4,3559675;20,7944679;5,6045847;3,924123;13,017766;5,0070052;1,6140653;6,5276337;0,9649389;2,0301139;9,3008175;11,2001648;3,8989124;15,176424;2,6451812;5,0148029;20,723629;-0,0109582;-0,0066455;-0,0099245;2,635412;2,5750794;30,0244465;7,5898823;5,2805932
"62";2066;33,8098145;13,6558485;3,391701;13,1377573;3,9084129;4,7551618;17,4906158;6,7450728;2,174351;8,7935524;1,299895;2,7348213;13,9716005;17,0964565;6,5058465;24,6426983;4,9696641;8,6200142;16,6075706;-0,0152591;-0,0092537;-0,0137436;2,5619669;3,2023518;30,5791711;11,822366;7,531631
"63";2067;33,2635231;12,0534496;3,8781326;13,6936159;2,7631695;4,7688727;17,4852581;6,7446032;2,1742003;8,7929382;1,2998046;2,7346308;12,8042631;16,073719;5,8048072;21,9949913;4,3396525;7,5715718;16,806736;-0,0179748;-0,0109007;-0,0158739;2,5371311;3,2054405;29,6109991;10,7770123;6,8767836
"64";2068;0;0;0;0;0;0;0;0;0;0;0;0;11,2213802;14,5797453;5,0525088;19,1182556;3,7220747;6,5036783;-5,0293374;-0,0190007;-0,0115229;-0,0175555;2,5195172;-0,6708245;6,1920428;5,8328538;6,2415919
"65";2069;0;0;0;0;0;0;0;0;0;0;0;0;9,1421032;12,3300476;4,1326261;15,5443974;3,038316;5,2590351;-10,7694149;-0,0188564;-0,0114353;-0,0181191;2,5066328;-0,9235089;-1,6273117;4,3355262;5,5449488
"66";2070;0,67246;0,0049906;0,0023961;0,0228004;0;0;0;0;0;0;0;0;7,4087367;10,4589701;3,3919523;12,6780767;2,4885845;4,2654057;-10,7364874;-0,0181171;-0,010987;-0,0175963;2,4962933;-0,9583284;-3,3277507;3,3070773;4,9848778
"67";2071;0,67246;0,0104164;0,005001;0,0475888;0;0;0;0;0;0;0;0;6,0104418;8,8979588;2,7939539;10,3734798;2,045439;3,4703925;-9,5166464;-0,017144;-0,0103969;-0,0167029;2,4871109;-0,9384803;-3,5062046;2,5319122;4,5325499
"68";2072;0,67246;0,0158421;0,007606;0,0723772;0;0;0;0;0;0;0;0;4,8963838;7,591661;2,3097756;8,5156641;1,6872246;2,8327837;-8,3116331;-0,0160972;-0,009762;-0,0156976;2,4782152;-0,9085283;-3,4152493;1,9242554;4,1654398
"69";2073;0,67246;0,0212679;0,010211;0,0971657;0;0;0;0;0;0;0;0;4,0124736;6,495266;1,9165952;7,0139041;1,3968281;2,3201282;-7,286149;-0,015051;-0,0091275;-0,0146813;2,4694586;-0,8799535;-3,2736754;1,4401747;3,8662867
"70";2074;0,67246;0,0266936;0,0128159;0,1219541;0;0;0;0;0;0;0;0;3,3115582;5,5723886;1,596336;5,7965012;1,1607046;1,9068483;-6,4535866;-0,0140419;-0,0085156;-0,0136981;2,4607229;-0,8551518;-3,1420284;1,0516965;3,6214275
"71";2075;3,3623002;0,0520818;0,0250051;1,4207145;0,7352458;0;0;0;0;0;0;0;2,7551169;4,7933998;1,3346548;4,8066974;0,9681184;1,5727597;-4,4639659;-0,0130885;-0,0079374;-0,0127588;2,4518156;-0,8343269;-1,708849;0,7384328;3,419934
"72";2076;5,4896584;2,5183082;0,0597834;2,4895911;2,0567207;0,2435347;0;0;0;0;0;0;2,3124518;4,1341004;1,1201501;3,9994969;0,8105446;1,3019081;-1,9633062;-0,0121999;-0,0073985;-0,0118339;2,4427359;-0,7352009;0,3491456;0,5667072;3,2532805
"73";2077;7,8397994;6,5422692;0,8177219;3,7812557;2,4743061;0,6500453;0;0;0;0;0;0;1,9593477;3,5746591;0,9437429;3,3391702;0,6812013;1,0816671;0,6222763;-0,01138;-0,0069013;-0,0109815;2,4335008;-0,4978467;2,581624;0,5838204;3,1147021
"74";2078;9,7398653;9,1894026;1,0956707;5,075007;2,6635914;0,9178365;0;0;0;0;0;0;1,6767807;3,0987809;0,7981871;2,7972853;0,5746831;0,9020272;3,2602217;-0,0106288;-0,0064458;-0,0102246;2,4241533;-0,2780994;4,9370024;0,6239278;2,9988364
"75";2079;11,514596;11,8422918;1,3755431;6,4106259;2,7674892;1,1468564;0;0;0;0;0;0;1,4498197;2,6930277;0,6776876;2,3511775;0,4866716;0,7550406;5,5318937;-0,0099449;-0,006031;-0,0095501;2,4145908;-0,0768207;6,9817134;0,6782199;2,9012624
"76";2080;12,8931484;13,8728304;1,5901605;7,3865509;2,8095968;1,3335472;0;0;0;0;0;0;1,2667542;2,3462889;0,5775993;1,982738;0,4137101;0,6343839;7,20116;-0,0093245;-0,0056548;-0,0089439;2,4048512;0,1078129;8,4679142;0,7421968;2,8185613
"77";2081;23,572443;12,4609108;2,9624569;12,5900517;3,6043351;2,9999835;9,74228;3,6999996;1,1927369;4,8236885;0,7130554;1,5001813;1,3347412;2,35675;0,5932842;2,0782328;0,412267;0,659656;15,4129763;-0,0088007;-0,0053371;-0,0084112;2,3949153;1,6512753;16,7477175;2,3109313;2,8071823
"78";2082;24,4565258;18,5144157;3,1125708;13,3246441;3,5358815;3,1177812;9,7204599;3,6999986;1,1927363;4,8236871;0,7130551;1,4857271;1,7854834;2,8519874;0,7653331;2,8023455;0,5061749;0,8809816;18,7922497;-0,0085356;-0,0051764;-0,008104;2,3840184;1,8360486;20,5777331;2,7170302;2,8901933
"79";2083;25,1046791;16,3494339;3,2336164;14,051362;3,0380116;3,1927269;9,6915417;3,6999991;1,192737;4,8226719;0,7130554;1,4555266;2,1667144;3,217119;0,8951655;3,352438;0,5763688;1,0444124;19,3261986;-0,0083998;-0,005094;-0,0079163;2,3726673;1,924165;21,492913;2,9685774;2,9490361
"80";2084;27,1780434;15,2051334;3,6442029;15,7965002;3,2202899;3,6321073;12,1050396;4,6249986;1,4909211;6,0028367;0,8913193;1,7971716;2,5250616;3,5602977;1,0174059;3,8668551;0,6432688;1,1919096;20,6823559;-0,0083008;-0,005034;-0,0078;2,3612826;2,3479021;23,2074175;3,5398117;3,0045514
"81";2085;28,8616905;17,6409531;3,9933443;17,2793217;3,6159799;4,0255346;14,5195484;5,5499969;1,7891054;7,1707382;1,0695832;2,1552172;2,9589832;4,0162458;1,1753331;4,5163808;0,7325238;1,3806252;21,9753647;-0,0082571;-0,0050074;-0,0077516;2,3497756;2,7335949;24,9343479;4,1142201;3,0822994
"82";2086;32,1341362;20,900919;4,6028037;19,5528278;4,469542;4,774168;19,375164;7,3999972;2,385474;9,4748459;1,4261109;2,8988318;3,5128589;4,638813;1,386225;5,3648739;0,8542808;1,6354309;24,4017868;-0,0082908;-0,0050279;-0,0077729;2,3380439;3,4649968;27,9146457;5,1004277;3,1923247
"83";2087;34,3521042;21,6839027;4,5108666;20,9423618;4,7564683;5,2236252;22,2525444;8,5099964;2,7432952;10,9170856;1,640027;3,3717341;4,2201715;5,4590211;1,6600448;6,4562035;1,0143501;1,974246;26,2337513;-0,0084435;-0,0051205;-0,007914;2,3259468;3,9053588;30,4539228;5,8796048;3,3402969
"84";2088;34,4631004;21,5489006;4,6402698;21,1451035;4,9033604;5,2163029;22,2030735;8,5099964;2,7432952;10,9387398;1,6400269;3,3999279;4,910346;6,2402992;1,9205314;7,5001826;1,1670195;2,3037624;26,1408806;-0,0086752;-0,005261;-0,0081365;2,3136532;3,8861716;31,0512266;6,189934;3,4806727
"85";2089;34,4399605;19,58741;4,6396141;21,3743343;4,5760412;5,193028;22,1618385;8,5099964;2,7432952;10,9602156;1,6400273;3,41782;5,4627299;6,8393507;2,1215127;8,3120928;1,2845886;2,5639389;25,6174202;-0,0088966;-0,0053953;-0,0083503;2,3014791;3,8477919;31,0801501;6,4117308;3,5860677
